pair_index,video_id,mocap_id,time,video_frame,mocap_frame,mocap_x,mocap_y,video_x,video_y
0,2309,46154,2023-03-29 10:32:58.264,6772,3280,2258.204,1094.781,-2.1588056,2.294752
0,2309,46154,2023-03-29 10:32:59.264,6777,3305,2237.965,1082.737,-2.1559658,2.2933276
0,2309,46154,2023-03-29 10:33:00.263,6782,3330,2235.948,1079.84,-2.1567073,2.2933292
0,2309,46154,2023-03-29 10:33:01.263,6787,3355,2237.082,1080.013,-2.156726,2.2925394
0,2309,46154,2023-03-29 10:33:02.263,6792,3380,2236.37,1080.033,-2.1566598,2.2924674
0,2309,46154,2023-03-29 10:33:03.263,6797,3405,2234.835,1079.801,-2.1566598,2.2924674
0,2309,46154,2023-03-29 10:33:04.263,6802,3430,2234.977,1079.76,-2.1567109,2.2933638
0,2309,46154,2023-03-29 10:33:05.263,6807,3455,2234.69,1080.517,-2.1582084,2.2940567
0,2309,46154,2023-03-29 10:33:06.262,6812,3480,2238.145,1085.267,-2.1581926,2.2932339
0,2309,46154,2023-03-29 10:33:07.262,6817,3505,2238.138,1084.789,-2.1582084,2.2940567
0,2309,46154,2023-03-29 10:33:08.262,6822,3530,2238.257,1086.385,-2.1581411,2.2940567
0,2309,46154,2023-03-29 10:33:09.262,6827,3555,2237.938,1085.928,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:10.262,6832,3580,2238.4,1087.772,-2.1580806,2.2940564
0,2309,46154,2023-03-29 10:33:11.261,6837,3605,2238.802,1087.374,-2.1580806,2.2940564
0,2309,46154,2023-03-29 10:33:12.261,6842,3630,2238.815,1087.315,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:13.261,6847,3655,2238.463,1087.067,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:14.261,6852,3680,2238.497,1087.153,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:15.261,6857,3705,2238.925,1087.104,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:16.260,6862,3730,2238.37,1087.043,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:17.260,6867,3755,2238.226,1087.102,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:18.260,6872,3780,2238.36,1087.138,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:19.260,6877,3805,2238.323,1087.015,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:20.260,6882,3830,2238.416,1087.035,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:21.259,6887,3855,2238.046,1087.533,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:22.259,6892,3880,2238.683,1087.094,-2.1581113,2.2940564
0,2309,46154,2023-03-29 10:33:23.259,6897,3905,2238.334,1086.926,-2.1545744,2.2933242
0,2309,46154,2023-03-29 10:33:24.259,6902,3930,2242.85,1065.336,-2.14535,2.2955048
0,2309,46154,2023-03-29 10:33:25.259,6907,3955,2256.634,1030.768,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:26.258,6912,3980,2258.037,1030.327,-2.1418242,2.2969146
0,2309,46154,2023-03-29 10:33:27.258,6917,4005,2259.791,1027.783,-2.1418242,2.2969146
0,2309,46154,2023-03-29 10:33:28.258,6922,4030,2259.279,1027.838,-2.142669,2.2968476
0,2309,46154,2023-03-29 10:33:29.258,6927,4055,2258.85,1026.122,-2.1427467,2.2968442
0,2309,46154,2023-03-29 10:33:30.258,6932,4080,2258.8,1028.159,-2.1426053,2.2968802
0,2309,46154,2023-03-29 10:33:31.258,6937,4105,2258.692,1026.916,-2.1426837,2.2968783
0,2309,46154,2023-03-29 10:33:32.257,6942,4130,2258.557,1028.212,-2.1426017,2.296882
0,2309,46154,2023-03-29 10:33:33.257,6947,4155,2259.047,1027.098,-2.1418412,2.297791
0,2309,46154,2023-03-29 10:33:34.257,6952,4180,2259.046,1025.993,-2.1419203,2.2977998
0,2309,46154,2023-03-29 10:33:35.257,6957,4205,2259.297,1026.164,-2.1418412,2.297791
0,2309,46154,2023-03-29 10:33:36.257,6962,4230,2258.475,1027.056,-2.1417274,2.2969143
0,2309,46154,2023-03-29 10:33:37.256,6967,4255,2258.921,1027.162,-2.1417274,2.2969143
0,2309,46154,2023-03-29 10:33:38.256,6972,4280,2257.926,1027.01,-2.1426542,2.2969568
0,2309,46154,2023-03-29 10:33:39.256,6977,4305,2255.315,1027.542,-2.1426852,2.2969546
0,2309,46154,2023-03-29 10:33:40.256,6982,4330,2255.749,1029.798,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:41.256,6987,4355,2256.598,1030.217,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:42.255,6992,4380,2256.619,1030.035,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:43.255,6997,4405,2256.594,1030.189,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:44.255,7002,4430,2256.063,1030.36,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:45.255,7007,4455,2255.904,1030.153,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:46.255,7012,4480,2256.68,1030.156,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:47.254,7017,4505,2256.366,1030.194,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:48.254,7022,4530,2256.107,1030.203,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:49.254,7027,4555,2256.777,1030.08,-2.1425507,2.297739
0,2309,46154,2023-03-29 10:33:50.254,7032,4580,2256.578,1030.113,-2.1425347,2.2969162
0,2309,46154,2023-03-29 10:33:51.254,7037,4605,2256.317,1030.123,-2.1419134,2.2998772
0,2309,46154,2023-03-29 10:33:52.253,7042,4630,2279.868,1028.256,-2.1391766,2.3070471
0,2309,46154,2023-03-29 10:33:53.253,7047,4655,2309.934,1013.513,-2.1316247,2.3171344
0,2309,46154,2023-03-29 10:33:54.253,7052,4680,2333.578,989.877,-2.1316273,2.3178952
0,2309,46154,2023-03-29 10:33:55.253,7057,4705,2333.546,989.61,-2.1316273,2.3178952
0,2309,46154,2023-03-29 10:33:56.253,7062,4730,2333.317,989.522,-2.1315682,2.317895
0,2309,46154,2023-03-29 10:33:57.253,7067,4755,2333.11,989.631,-2.1287417,2.318712
0,2309,46154,2023-03-29 10:33:58.252,7072,4780,2341.542,966.993,-2.1161942,2.3265555
0,2309,46154,2023-03-29 10:33:59.252,7077,4805,2376.913,914.995,-2.0993364,2.3351839
0,2309,46154,2023-03-29 10:34:00.252,7082,4830,2406.374,852.271,-2.0809822,2.34315
0,2309,46154,2023-03-29 10:34:01.252,7087,4855,2431.955,784.559,-2.0640378,2.3489141
0,2309,46154,2023-03-29 10:34:02.252,7092,4880,2446.097,735.953,-2.0618773,2.3488765
0,2309,46154,2023-03-29 10:34:03.251,7097,4905,2445.629,735.588,-2.0618773,2.3488765
0,2309,46154,2023-03-29 10:34:04.251,7102,4930,2445.353,735.418,-2.061844,2.3489094
0,2309,46154,2023-03-29 10:34:05.251,7107,4955,2447.431,735.262,-2.061844,2.3489094
0,2309,46154,2023-03-29 10:34:06.251,7112,4980,2448.196,735.5,-2.061844,2.3489094
0,2309,46154,2023-03-29 10:34:07.251,7117,5005,2447.462,735.108,-2.061844,2.3489094
0,2309,46154,2023-03-29 10:34:08.250,7122,5029,2447.839,735.373,-2.0590014,2.348903
0,2309,46154,2023-03-29 10:34:09.250,7127,5054,2447.51,711.527,-2.0449789,2.3554003
0,2309,46154,2023-03-29 10:34:10.250,7132,5079,2474.965,661.552,-2.0421596,2.3568451
0,2309,46154,2023-03-29 10:34:11.250,7137,5104,2474.052,660.441,-2.0421596,2.3568451
0,2309,46154,2023-03-29 10:34:12.250,7142,5129,2473.427,660.374,-2.0414577,2.3568435
0,2309,46154,2023-03-29 10:34:13.249,7147,5154,2473.928,660.387,-2.0421968,2.356878
0,2309,46154,2023-03-29 10:34:14.249,7152,5179,2473.316,658.12,-2.034195,2.3539567
0,2309,46154,2023-03-29 10:34:15.249,7157,5204,2454.284,627.581,-2.030709,2.3523998
0,2309,46154,2023-03-29 10:34:16.249,7162,5229,2455.242,620.63,-2.0306134,2.3524656
0,2309,46154,2023-03-29 10:34:17.249,7167,5254,2457.066,620.461,-2.0306134,2.3524656
0,2309,46154,2023-03-29 10:34:18.248,7172,5279,2457.241,620.339,-2.0306134,2.3524656
0,2309,46154,2023-03-29 10:34:19.248,7177,5304,2457.104,620.38,-2.0306134,2.3524656
0,2309,46154,2023-03-29 10:34:20.248,7182,5329,2456.747,620.115,-2.030672,2.3524356
0,2309,46154,2023-03-29 10:34:21.249,7187,5354,2456.804,620.128,-2.030672,2.3524356
0,2309,46154,2023-03-29 10:34:22.248,7192,5379,2456.882,620.159,-2.030672,2.3524356
0,2309,46154,2023-03-29 10:34:23.248,7197,5404,2455.891,619.809,-2.030672,2.3524356
0,2309,46154,2023-03-29 10:34:24.247,7202,5429,2456.925,619.969,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:25.247,7207,5454,2456.632,620.083,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:26.247,7212,5479,2456.1,620.112,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:27.247,7217,5504,2457.072,619.889,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:28.247,7222,5529,2456.79,619.979,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:29.246,7227,5554,2456.757,619.973,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:30.246,7232,5579,2456.649,619.919,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:31.246,7237,5604,2456.483,619.647,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:32.246,7242,5629,2456.291,619.909,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:33.246,7247,5654,2456.801,619.927,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:34.245,7252,5679,2456.251,620.113,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:35.245,7257,5704,2456.414,619.878,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:36.245,7262,5729,2456.809,619.873,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:37.245,7267,5754,2456.806,619.897,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:38.245,7272,5779,2456.175,619.947,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:39.244,7277,5804,2456.556,619.964,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:40.244,7282,5829,2456.721,619.932,-2.030705,2.3524027
0,2309,46154,2023-03-29 10:34:41.244,7287,5854,2456.871,619.982,-2.0299668,2.3524313
0,2309,46154,2023-03-29 10:34:42.244,7292,5879,2446.65,617.905,-2.0227427,2.3480935
0,2309,46154,2023-03-29 10:34:43.244,7297,5904,2431.557,583.875,-2.016305,2.3459008
0,2309,46154,2023-03-29 10:34:44.243,7302,5929,2428.798,569.074,-2.0155942,2.345899
0,2309,46154,2023-03-29 10:34:45.243,7307,5954,2429.52,568.314,-2.0155942,2.345899
0,2309,46154,2023-03-29 10:34:46.243,7312,5979,2429.212,568.571,-2.0155942,2.345899
0,2309,46154,2023-03-29 10:34:47.243,7317,6004,2429.138,568.446,-2.0155942,2.345899
0,2309,46154,2023-03-29 10:34:48.243,7322,6029,2429.318,568.378,-2.0142348,2.3458326
0,2309,46154,2023-03-29 10:34:49.243,7327,6054,2441.017,555.765,-2.0064542,2.3495052
0,2309,46154,2023-03-29 10:34:50.242,7332,6079,2444.951,523.718,-1.9978836,2.348758
0,2309,46154,2023-03-29 10:34:51.242,7337,6104,2440.403,503.158,-1.9978836,2.348758
0,2309,46154,2023-03-29 10:34:52.242,7342,6129,2439.799,502.708,-1.9979339,2.3479333
0,2309,46154,2023-03-29 10:34:53.242,7347,6154,2439.345,502.065,-1.9979496,2.3487582
0,2309,46154,2023-03-29 10:34:54.242,7352,6179,2440.313,501.796,-1.9930896,2.3486733
0,2309,46154,2023-03-29 10:34:55.242,7357,6204,2444.956,471.116,-1.9823086,2.3486552
0,2309,46154,2023-03-29 10:34:56.241,7362,6229,2445.646,441.414,-1.9759573,2.350781
0,2309,46154,2023-03-29 10:34:57.241,7367,6254,2456.736,416.75,-1.9739188,2.352294
0,2309,46154,2023-03-29 10:34:58.241,7372,6279,2459.222,413.824,-1.9739188,2.352294
0,2309,46154,2023-03-29 10:34:59.241,7377,6304,2458.816,413.88,-1.9739188,2.352294
0,2309,46154,2023-03-29 10:35:00.240,7382,6329,2459.535,413.811,-1.9738506,2.3523266
0,2309,46154,2023-03-29 10:35:01.240,7387,6354,2459.2,413.64,-1.9673647,2.3508577
0,2309,46154,2023-03-29 10:35:02.240,7392,6379,2447.122,385.582,-1.9602008,2.347871
0,2309,46154,2023-03-29 10:35:03.240,7397,6404,2436.674,363.077,-1.9522976,2.3450081
0,2309,46154,2023-03-29 10:35:04.240,7402,6429,2426.504,329.072,-1.9410038,2.3441877
0,2309,46154,2023-03-29 10:35:05.239,7407,6454,2428.488,288.681,-1.931746,2.3449514
0,2309,46154,2023-03-29 10:35:06.239,7412,6479,2429.444,260.286,-1.9310852,2.3441916
0,2309,46154,2023-03-29 10:35:07.239,7417,6504,2429.281,260.548,-1.9302812,2.3442209
0,2309,46154,2023-03-29 10:35:08.239,7422,6529,2427.523,259.366,-1.9309622,2.3442228
0,2309,46154,2023-03-29 10:35:09.239,7427,6554,2427.528,259.305,-1.9288887,2.3441868
0,2309,46154,2023-03-29 10:35:10.238,7432,6579,2435.397,242.031,-1.9161068,2.3478134
0,2309,46154,2023-03-29 10:35:11.240,7437,6604,2447.803,193.313,-1.9020351,2.3521335
0,2309,46154,2023-03-29 10:35:12.238,7442,6629,2464.693,136.562,-1.8866639,2.3601892
0,2309,46154,2023-03-29 10:35:13.238,7447,6654,2492.269,93.52,-1.8851873,2.3608427
0,2309,46154,2023-03-29 10:35:14.238,7452,6679,2492.332,92.772,-1.8823632,2.3622859
0,2309,46154,2023-03-29 10:35:15.238,7457,6704,2500.321,67.783,-1.8660089,2.3651175
0,2309,46154,2023-03-29 10:35:16.237,7462,6729,2505.843,3.505,-1.8481985,2.3643413
0,2309,46154,2023-03-29 10:35:17.237,7467,6754,2502.72,-60.211,-1.8304358,2.3613517
0,2309,46154,2023-03-29 10:35:18.237,7472,6779,2491.628,-120.053,-1.8140364,2.358395
0,2309,46154,2023-03-29 10:35:19.237,7477,6804,2483.19,-182.189,-1.8004624,2.3576586
0,2309,46154,2023-03-29 10:35:20.237,7482,6829,2480.813,-214.985,-1.7990274,2.356927
0,2309,46154,2023-03-29 10:35:21.236,7487,6854,2477.402,-237.236,-1.7798146,2.355415
0,2309,46154,2023-03-29 10:35:22.236,7492,6879,2474.435,-308.612,-1.7606755,2.3546307
0,2309,46154,2023-03-29 10:35:23.236,7497,6904,2469.927,-383.506,-1.7385387,2.350197
0,2309,46154,2023-03-29 10:35:24.236,7502,6929,2451.68,-458.503,-1.7185217,2.3450406
0,2309,46154,2023-03-29 10:35:25.236,7507,6954,2429.58,-531.742,-1.6992363,2.338027
0,2309,46154,2023-03-29 10:35:26.235,7512,6979,2416.178,-581.277,-1.6992126,2.3380647
0,2309,46154,2023-03-29 10:35:27.235,7517,7004,2415.905,-581.618,-1.6992193,2.3384287
0,2309,46154,2023-03-29 10:35:28.235,7522,7029,2415.676,-581.409,-1.6985022,2.3380623
0,2309,46154,2023-03-29 10:35:29.235,7527,7054,2413.853,-582.036,-1.698509,2.3384264
0,2309,46154,2023-03-29 10:35:30.235,7532,7079,2414.17,-581.736,-1.698509,2.3384264
0,2309,46154,2023-03-29 10:35:31.235,7537,7104,2413.696,-581.918,-1.6985022,2.3380623
0,2309,46154,2023-03-29 10:35:32.235,7542,7129,2414.291,-581.97,-1.6985399,2.3384266
0,2309,46154,2023-03-29 10:35:33.234,7547,7154,2413.777,-581.989,-1.6985272,2.3380365
0,2309,46154,2023-03-29 10:35:34.234,7552,7179,2414.403,-582.145,-1.6985399,2.3384266
0,2309,46154,2023-03-29 10:35:35.234,7557,7204,2414.114,-582.371,-1.6985407,2.3383934
0,2309,46154,2023-03-29 10:35:36.233,7562,7229,2414.273,-582.209,-1.6914353,2.3384044
0,2309,46154,2023-03-29 10:35:37.233,7567,7254,2417.83,-628.465,-1.6802499,2.3426728
0,2309,46154,2023-03-29 10:35:38.233,7572,7279,2436.693,-654.062,-1.6794823,2.3449519
0,2309,46154,2023-03-29 10:35:39.233,7577,7304,2449.67,-658.96,-1.6752847,2.350007
0,2309,46154,2023-03-29 10:35:40.233,7582,7329,2468.756,-683.928,-1.6646706,2.3521607
0,2309,46154,2023-03-29 10:35:41.233,7587,7354,2471.871,-709.848,-1.6575679,2.3521397
0,2309,46154,2023-03-29 10:35:42.232,7592,7379,2470.943,-750.837,-1.6427556,2.3543456
0,2309,46154,2023-03-29 10:35:43.232,7597,7404,2476.032,-803.688,-1.6349124,2.3527718
0,2309,46154,2023-03-29 10:35:44.232,7602,7429,2468.815,-824.386,-1.6341985,2.350741
0,2309,46154,2023-03-29 10:35:46.233,7612,7479,2471.184,-847.372,-1.629829,2.3498726
