video_id,mocap_id,shape_cost,n_common_samples,common_fraction,video_motion_scale,mocap_motion_scale,video_max_step_ratio,row_margin,column_margin,assignment_margin,accepted,rejection_reason,global_linear_rmse,global_linear_max_error,global_similarity_rmse,global_similarity_max_error,global_affine_rmse,global_affine_max_error
4448.0,150,0.08791857957839966,298,0.9933333333333333,0.022313667461276054,79.80814472154212,589.036376953125,0.45717567205429077,0.1321406364440918,0.1321406364440918,True,,0.05616476934769849,0.10720518013554924,0.0021204627063663942,0.005222234025066917,0.0017721179471056642,0.006052897975784749
5843.0,894,0.1454811990261078,290,0.9666666666666667,0.33854055404663086,0.12369777263001394,2590.728271484375,0.5289011001586914,0.01521231234073639,0.01521231234073639,False,assignment is ambiguous,,,,,,
900.0,1037,0.24563011527061462,287,0.9566666666666667,0.4436846971511841,196.42363532734947,271.65478515625,0.2596934139728546,0.009427368640899658,0.009427368640899658,False,assignment is ambiguous,,,,,,
2614.0,762,0.3772352933883667,226,0.7533333333333333,0.29676803946495056,1034.988924221252,6.540179252624512,0.21058273315429688,0.009144812822341919,0.009144812822341919,False,assignment is ambiguous,,,,,,
1683.0,2381,0.385244756937027,298,0.9933333333333333,0.24787700176239014,419.89926449006447,6.276503086090088,0.003206908702850342,0.010329633951187134,0.003206908702850342,False,assignment is ambiguous,,,,,,
2553.0,50029,0.39997920393943787,195,0.65,0.3260307312011719,838.0932486289644,7.325318813323975,0.24741485714912415,0.009223192930221558,0.009223192930221558,False,assignment is ambiguous,,,,,,
6087.0,17277,0.5417285561561584,180,0.6,0.049205534160137177,89.18861959398667,554.4757690429688,0.12037283182144165,0.008359074592590332,0.008359074592590332,False,assignment is ambiguous,,,,,,
4428.0,17659,0.6440364718437195,191,0.6366666666666667,0.03538111597299576,407.9766702120305,394.24151611328125,-0.1551026999950409,0.0022817254066467285,-0.1551026999950409,False,assignment is ambiguous,,,,,,
4228.0,1278,0.6653469204902649,296,0.9866666666666667,0.09948770701885223,0.08767776839156077,236.18614196777344,-0.40698128938674927,-0.051017820835113525,-0.40698128938674927,False,assignment is ambiguous,,,,,,
7670.0,234,0.6802201271057129,299,0.9966666666666667,0.053915463387966156,0.11619391562724804,6832.7197265625,-0.16006016731262207,0.0607871413230896,-0.16006016731262207,False,assignment is ambiguous,,,,,,
1721.0,464,0.7209850549697876,294,0.98,0.22926394641399384,0.06351115833898652,37.73456954956055,-0.05748814344406128,-0.048323631286621094,-0.05748814344406128,False,assignment is ambiguous,,,,,,
,9,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,169,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,265,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,814,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,2352,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,4250,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,5479,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,27022,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,27125,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,59109,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,60150,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,60544,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,60729,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
,62727,,0,0.0,,,,,,,False,no video assignment below unmatched cost,,,,,,
